x,y,file,label,class
3.301625726,10.16388698,,Nv,1
-5.899014489,1.508080722,,Nv,1
3.774158571,-2.521334475,,Nv,1
2.614465677,0.268733586,,Nv,1
-9.9048497,-4.136207284,,Nv,1
-11.11206742,12.49647837,,Nv,1
6.958369965,0.19171832,,Nv,1
-12.89476115,-3.37787632,,Nv,1
-10.86888215,10.8374166,,Nv,1
17.11294628,5.665565521,,Nv,1
-12.94174411,-5.029846854,,Nv,1
-10.37407881,15.14306199,,Nv,1
-13.86521185,9.659567432,,Nv,1
3.555009492,-0.181730138,,Nv,1
-13.56703994,12.99399772,,Nv,1
-11.09516514,-6.083144077,,Nv,1
-13.59163252,2.286446052,,Nv,1
-11.17437041,11.35331449,,Nv,1
-7.659191929,12.89076035,,Nv,1
-9.07731627,9.130458305,,Nv,1
-13.48144392,-1.765379126,,Nv,1
-11.19415449,11.84189888,,Nv,1
3.841543565,-0.139456479,,Nv,1
-7.197604536,-1.278126611,,Nv,1
1.107255864,-13.33490075,,Nv,1
8.029685949,0.526898295,,Nv,1
-11.93891046,8.390312213,,Nv,1
-10.99227132,-4.828179696,,Nv,1
-13.18465529,7.598478208,,Nv,1
3.136822916,2.815043335,,Nv,1
-15.01234951,2.022283204,,Nv,1
3.22478269,-9.885095746,,Nv,1
-15.26685338,-0.22986375,,Nv,1
-4.244631969,-5.23954774,,Nv,1
0.200519154,-5.157451385,,Nv,1
0.468942562,-6.485715819,,Nv,1
6.559843321,-0.76836456,,Nv,1
-9.099444115,1.560547187,,Nv,1
4.887463487,-0.269806954,,Nv,1
-13.93057278,-0.471323341,,Nv,1
15.32709003,4.578375696,,Nv,1
7.466156541,-7.114561695,,Nv,1
1.291964492,0.845825867,,Nv,1
2.788250813,-5.393674139,,Nv,1
12.74102021,-6.445362291,,Nv,1
-4.928573967,-4.890096608,,Nv,1
3.584456315,5.965153254,,Nv,1
-7.883120884,-6.262751411,,Nv,1
-10.76603943,-4.329339323,,Nv,1
-3.83665876,-11.2052254,,Nv,1
-0.090715232,-4.067489093,,Nv,1
4.92758242,0.722463467,,Nv,1
4.250077085,1.683907111,,Nv,1
-9.103653346,8.189873996,,Nv,1
4.407069819,1.853637444,,Nv,1
-0.792844909,4.628156042,,Nv,1
0.878178381,1.234825624,,Nv,1
-13.46071287,-7.726380712,,Nv,1
4.438134195,1.941881887,,Nv,1
-9.936050536,-3.966065913,,Nv,1
-0.288335169,-1.931481987,,Nv,1
-17.54765038,6.125645528,,Nv,1
-13.52043773,-7.810435391,,Nv,1
2.021356947,3.059983755,,Nv,1
-10.33488104,-5.862905927,,Nv,1
-9.478540413,10.23494978,,Nv,1
-1.133993867,-2.508744493,,Nv,1
-11.55973836,-4.592752177,,Nv,1
-7.85429606,9.046653458,,Nv,1
2.587647345,3.236711876,,Nv,1
-8.264407528,0.901829529,,Nv,1
-8.548172501,0.017578954,,Nv,1
-3.643602115,-8.448718941,,Nv,1
1.967084295,2.991162619,,Nv,1
-9.738034477,14.10900087,,Nv,1
20.42186386,4.15985423,,Nv,1
17.75857015,2.584082235,,Nv,1
-6.795153807,-2.329954326,,Nv,1
-10.83550685,1.331321748,,Nv,1
-8.63109902,-0.976288848,,Nv,1
-10.78613905,5.60617178,,Nv,1
1.213930375,2.197158853,,Nv,1
-8.738488361,3.76063919,,Nv,1
2.009602298,3.362695711,,Nv,1
-14.85501053,-3.958575933,,Nv,1
-6.998797794,3.460492043,,Nv,1
-7.676942171,6.936791512,,Nv,1
2.337874854,3.370193139,,Nv,1
19.52492929,-2.155144045,,Nv,1
-4.085090066,0.848117433,,Nv,1
-13.60928308,-2.462981745,,Nv,1
-2.749732772,-2.754257748,,Nv,1
